image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/337/90471/23656__AST_IM_20210924_095606.jpeg,False,90471,337,Boardwalk < 1.2m High,"2"" Rough cut cedar decking on cedar stringers | 42 w 4 | Fp",23656,AST_IM_20210924_095606.jpeg,,,Timber,,No,No railings,20.0,,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90477/23704__AST_IM_20210924_100739.jpeg,False,90477,337,Boardwalk < 1.2m High,"2"" Rough cut cedar decking on cedar stringers | 42 w 4  | F",23704,AST_IM_20210924_100739.jpeg,,,Timber,,No,No railings,7.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90475/23653__AST_IM_20210924_100419.jpeg,False,90475,337,Boardwalk < 1.2m High,"2"" Rough cut cedar decking on cedar stringers | 42 w 28 | G",23653,AST_IM_20210924_100419.jpeg,,,,,No,No railings,40.0,,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90480/23652__AST_IM_20210924_100609.jpeg,False,90480,337,Boardwalk < 1.2m High,"2"" Rough cut cedar decking on cedar stringers | 42 w 17 | Gf",23652,AST_IM_20210924_100609.jpeg,,,Timber,,No,No railings,150.0,,,Timber,,1.0,True,long (>100m),standard (0.9-1.5m),,
data/citywide/images/337/90488/23938__AST_IM_20210922_124906.jpeg,True,90488,337,Boardwalk < 1.2m High,42W x 40L  | Fair,23938,AST_IM_20210922_124906.jpeg,,,,,No,No railings,40.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90493/23935__AST_IM_20210922_130741.jpeg,True,90493,337,Boardwalk < 1.2m High,42 w x 25m,23935,AST_IM_20210922_130741.jpeg,,,,,No,No railings,25.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90494/23930__AST_IM_20210922_130331.jpeg,True,90494,337,Boardwalk < 1.2m High,42w x 30L  | Good,23930,AST_IM_20210922_130331.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90496/23939__AST_IM_20210922_130909.jpeg,True,90496,337,Boardwalk < 1.2m High,42w x 15L,23939,AST_IM_20210922_130909.jpeg,,,,,No,No railings,15.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90498/23915__AST_IM_20210922_134841.jpeg,True,90498,337,Boardwalk < 1.2m High,42 x 35L.,23915,AST_IM_20210922_134841.jpeg,,,,,No,No railings,35.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90500/23887__AST_IM_20210922_150604.jpeg,True,90500,337,Boardwalk < 1.2m High,42 x 5m  | Good.,23887,AST_IM_20210922_150604.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90501/23867__AST_IM_20210922_135559.jpeg,True,90501,337,Boardwalk < 1.2m High,42 x 40m.,23867,AST_IM_20210922_135559.jpeg,,,,,No,No railings,40.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90502/23925__AST_IM_20210922_142121.jpeg,True,90502,337,Boardwalk < 1.2m High,42 x 50m,23925,AST_IM_20210922_142121.jpeg,,,,,No,No railings,50.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90504/23900__AST_IM_20210922_141020.jpeg,True,90504,337,Boardwalk < 1.2m High,42x7mL  | Good,23900,AST_IM_20210922_141020.jpeg,,,,,No,No railings,20.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90510/23888__AST_IM_20210922_142457.jpeg,True,90510,337,Boardwalk < 1.2m High,42 x 20m.,23888,AST_IM_20210922_142457.jpeg,,,,,No,No railings,28.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90510/23891__AST_IM_20210922_142635.jpeg,True,90510,337,Boardwalk < 1.2m High,42 x 20m.,23891,AST_IM_20210922_142635.jpeg,,,,,No,No railings,28.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90484/23706__AST_IM_20210924_101204.jpeg,False,90484,337,Boardwalk < 1.2m High,"2"" Rough cut cedar decking on cedar stringers | 42 w 8 | G",23706,AST_IM_20210924_101204.jpeg,,,Timber,,No,No railings,15.0,,,Timber,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90513/23889__AST_IM_20210922_150152.jpeg,False,90513,337,Boardwalk < 1.2m High,Good,23889,AST_IM_20210922_150152.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90517/23906__AST_IM_20210922_153838.jpeg,False,90517,337,Boardwalk < 1.2m High,Poor,23906,AST_IM_20210922_153838.jpeg,,,,,No,No railings,40.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90515/23909__AST_IM_20210922_135947.jpeg,False,90515,337,Boardwalk < 1.2m High,,23909,AST_IM_20210922_135947.jpeg,,,,,,,15.0,,,,,,True,short (<20m),,,
data/citywide/images/337/90518/23839__AST_IM_20210922_143231.jpeg,False,90518,337,Boardwalk < 1.2m High,,23839,AST_IM_20210922_143231.jpeg,,,,,No,No railings,15.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90522/23835__AST_IM_20210922_172240.jpeg,False,90522,337,Boardwalk < 1.2m High,,23835,AST_IM_20210922_172240.jpeg,,,,,No,No railings,40.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90527/23884__AST_IM_20210922_151824.jpeg,False,90527,337,Boardwalk < 1.2m High,,23884,AST_IM_20210922_151824.jpeg,,,,,No,No railings,15.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90529/23882__AST_IM_20210922_153730.jpeg,False,90529,337,Boardwalk < 1.2m High,,23882,AST_IM_20210922_153730.jpeg,,,,,No,No railings,7.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90530/23872__AST_IM_20210924_094847.jpeg,False,90530,337,Boardwalk < 1.2m High,42x 8m.,23872,AST_IM_20210924_094847.jpeg,,,,,No,No railings,12.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90530/23844__AST_IM_20210924_094926.jpeg,False,90530,337,Boardwalk < 1.2m High,42x 8m.,23844,AST_IM_20210924_094926.jpeg,,,,,No,No railings,12.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90530/23870__AST_IM_20210924_094937.jpeg,False,90530,337,Boardwalk < 1.2m High,42x 8m.,23870,AST_IM_20210924_094937.jpeg,,,,,No,No railings,12.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90531/23890__AST_IM_20210922_161829.jpeg,False,90531,337,Boardwalk < 1.2m High,"42 x 30m long, on 4x4 stringers. - fair condition.",23890,AST_IM_20210922_161829.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90535/23905__AST_IM_20210922_164908.jpeg,False,90535,337,Boardwalk < 1.2m High,1.5m long - poor,23905,AST_IM_20210922_164908.jpeg,,,,,No,No railings,70.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90532/23897__AST_IM_20210922_143541.jpeg,False,90532,337,Boardwalk < 1.2m High,42 x 3m long -  good,23897,AST_IM_20210922_143541.jpeg,,,,,No,No railings,15.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90536/23875__AST_IM_20210922_165800.jpeg,False,90536,337,Boardwalk < 1.2m High,"42"" x 150m long - fair good",23875,AST_IM_20210922_165800.jpeg,,,Timber,,No,No railings,150.0,,,,,42.0,True,long (>100m),wide (>1.5m),,
data/citywide/images/337/90545/23811__AST_IM_20210924_095422.jpeg,False,90545,337,Boardwalk < 1.2m High,42 x 25m fair,23811,AST_IM_20210924_095422.jpeg,,,Timber,,No,No railings,30.0,,,,,42.0,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/90555/23852__AST_IM_20210922_171838.jpeg,False,90555,337,Boardwalk < 1.2m High,,23852,AST_IM_20210922_171838.jpeg,,,,,No,No railings,17.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/90563/23807__AST_IM_20210924_100809.jpeg,False,90563,337,Boardwalk < 1.2m High,42x30m fair,23807,AST_IM_20210924_100809.jpeg,,,Timber,,No,No railings,30.0,,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90565/23881__AST_IM_20210922_153516.jpeg,False,90565,337,Boardwalk < 1.2m High,42 x 20m fair,23881,AST_IM_20210922_153516.jpeg,,,Timber,,No,No railings,20.0,,,Timber,,42.0,True,medium (20-100m),wide (>1.5m),,
data/citywide/images/337/90566/23810__AST_IM_20210924_100658.jpeg,False,90566,337,Boardwalk < 1.2m High,42x 25m good,23810,AST_IM_20210924_100658.jpeg,,,Timber,,No,No railings,25.0,,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/90567/23860__AST_IM_20210922_162117.jpeg,False,90567,337,Boardwalk < 1.2m High,42x 2.5m,23860,AST_IM_20210922_162117.jpeg,,,Timber,,No,No railings,5.0,,,,,42.0,True,short (<20m),wide (>1.5m),,
data/citywide/images/337/90957/51032__AST_EX_20220628_171958.jpeg,True,90957,337,Boardwalk < 1.2m High,Length estimated - cedar boardwalk on Spruce Lake Trail,51032,AST_EX_20220628_171958.jpeg,,,,,,,40.0,,,,,,True,medium (20-100m),,,
data/citywide/images/337/90957/84373__AST_EX_20250705_152900.jpeg,True,90957,337,Boardwalk < 1.2m High,Length estimated - cedar boardwalk on Spruce Lake Trail,84373,AST_EX_20250705_152900.jpeg,,,,,,,40.0,,,,,,True,medium (20-100m),,,
data/citywide/images/337/91413/25757__AST_IM_20211005_124321.jpeg,False,91413,337,Boardwalk < 1.2m High,"Wood, eighty feet long",25757,AST_IM_20211005_124321.jpeg,,,Timber,,No,No railings,30.0,,,Timber,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/91716/74901__AST_EX_20241004_124716.jpeg,True,91716,337,Boardwalk < 1.2m High,,74901,AST_EX_20241004_124716.jpeg,Timber,,Timber,,,No railings,6.1,,,,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/91716/74902__AST_EX_20241004_124706.jpeg,True,91716,337,Boardwalk < 1.2m High,,74902,AST_EX_20241004_124706.jpeg,Timber,,Timber,,,No railings,6.1,,,,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/91716/75277__AST_EX_20241016_130003.jpeg,True,91716,337,Boardwalk < 1.2m High,,75277,AST_EX_20241016_130003.jpeg,Timber,,Timber,,,No railings,6.1,,,,,1.15,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/91943/26925__AST_IM_20211014_130744.jpeg,True,91943,337,Boardwalk < 1.2m High,"7m wood boardwalk, good",26925,AST_IM_20211014_130744.jpeg,,,Timber,,No,No railings,30.0,,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/91946/26937__AST_IM_20211014_125223.jpeg,True,91946,337,Boardwalk < 1.2m High,"5m boardwalk, good",26937,AST_IM_20211014_125223.jpeg,,,Timber,,No,No railings,75.0,,,Timber,,,True,medium (20-100m),,,
data/citywide/images/337/92004/27340__AST_IM_20211013_101040.jpeg,True,92004,337,Boardwalk < 1.2m High,"2"" Rough cut cedar decking on cedar stringers | .75 w 5",27340,AST_IM_20211013_101040.jpeg,,,Timber,,No,No railings,100.0,,,Timber,,0.75,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/92006/27313__AST_IM_20211013_102444.jpeg,True,92006,337,Boardwalk < 1.2m High,6x6 | 6 | gf rot,27313,AST_IM_20211013_102444.jpeg,,,Timber,,No,No railings,6.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/92018/27316__AST_IM_20211013_102018.jpeg,True,92018,337,Boardwalk < 1.2m High,"2"" rough cut cedar decking on cedar stringers. | .75 w 4 | G vg",27316,AST_IM_20211013_102018.jpeg,,,Timber,,No,No railings,20.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/92021/27295__AST_IM_20211013_102626.jpeg,True,92021,337,Boardwalk < 1.2m High,6x6 | 2,27295,AST_IM_20211013_102626.jpeg,,,Timber,,No,No railings,5.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/92023/27291__AST_IM_20211013_103857.jpeg,True,92023,337,Boardwalk < 1.2m High,"2"" rough cut cedar decking on cedar stringers. | .75W 25L",27291,AST_IM_20211013_103857.jpeg,,,Timber,,No,No railings,60.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/92027/27308__AST_IM_20211013_103350.jpeg,True,92027,337,Boardwalk < 1.2m High,Boardwalk 6x6,27308,AST_IM_20211013_103350.jpeg,,,Timber,,No,No railings,25.0,,,Timber,,0.5,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/92028/27320__AST_IM_20211013_103812.jpeg,True,92028,337,Boardwalk < 1.2m High,6x6. 2L,27320,AST_IM_20211013_103812.jpeg,,,Timber,,No,No railings,25.0,,,Timber,,0.5,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/92035/27306__AST_IM_20211013_110425.jpeg,True,92035,337,Boardwalk < 1.2m High,"2"" rough cut cedar decking on cedar stringers. | .75W 3L",27306,AST_IM_20211013_110425.jpeg,,,Timber,,No,No railings,7.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/92036/27315__AST_IM_20211013_114308.jpeg,True,92036,337,Boardwalk < 1.2m High,4x4 Boardwalk,27315,AST_IM_20211013_114308.jpeg,,,Timber,,No,No railings,10.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/92044/27294__AST_IM_20211013_111504.jpeg,True,92044,337,Boardwalk < 1.2m High,"2"" rough cut cedar decking on cedar stringers. | .75W 12L | G",27294,AST_IM_20211013_111504.jpeg,,,Timber,,No,No railings,12.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/92051/27332__AST_IM_20211013_100726.jpeg,True,92051,337,Boardwalk < 1.2m High,"2"" rough cut cedar decking on cedar stringers. | .75 w 10L",27332,AST_IM_20211013_100726.jpeg,,,Timber,,No,No railings,20.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/92060/27317__AST_IM_20211013_114347.jpeg,True,92060,337,Boardwalk < 1.2m High,4x4 | 5L,27317,AST_IM_20211013_114347.jpeg,,,Timber,,No,No railings,12.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/92071/27363__AST_IM_20211013_104936.jpeg,True,92071,337,Boardwalk < 1.2m High,Good - 25m,27363,AST_IM_20211013_104936.jpeg,,,,,No,No railings,25.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/92072/27374__AST_IM_20211013_105920.jpeg,True,92072,337,Boardwalk < 1.2m High,6m long.,27374,AST_IM_20211013_105920.jpeg,,,,,No,No railings,25.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/92079/27394__AST_IM_20211013_110459.jpeg,True,92079,337,Boardwalk < 1.2m High,3m in length.,27394,AST_IM_20211013_110459.jpeg,,,,,No,No railings,5.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/92080/27391__AST_IM_20211013_101032.jpeg,True,92080,337,Boardwalk < 1.2m High,"Boardwalk made of 3, 6x6's, a gap between and then another 6x6 boardwalk.",27391,AST_IM_20211013_101032.jpeg,,,,,,,6.0,,,,,,True,short (<20m),,,
data/citywide/images/337/92081/27361__AST_IM_20211013_105141.jpeg,True,92081,337,Boardwalk < 1.2m High,30m,27361,AST_IM_20211013_105141.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/92082/27366__AST_IM_20211013_103921.jpeg,True,92082,337,Boardwalk < 1.2m High,3m,27366,AST_IM_20211013_103921.jpeg,,,,,No,No railings,15.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/92083/27376__AST_IM_20211013_111038.jpeg,True,92083,337,Boardwalk < 1.2m High,From Nissen to Laura Creek.,27376,AST_IM_20211013_111038.jpeg,,,,,No,No railings,12.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/92087/27348__AST_IM_20211013_114701.jpeg,True,92087,337,Boardwalk < 1.2m High,4x4's (x4) 10ft long.,27348,AST_IM_20211013_114701.jpeg,,,,,No,No railings,7.0,,,,,1.0,True,short (<20m),standard (0.9-1.5m),,
data/citywide/images/337/92091/27355__AST_IM_20211013_105452.jpeg,True,92091,337,Boardwalk < 1.2m High,,27355,AST_IM_20211013_105452.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/92091/27360__AST_IM_20211013_105445.jpeg,True,92091,337,Boardwalk < 1.2m High,,27360,AST_IM_20211013_105445.jpeg,,,,,No,No railings,30.0,,,,,1.0,True,medium (20-100m),standard (0.9-1.5m),,
data/citywide/images/337/92708/29022__AST_IM_20211020_104758.jpeg,True,92708,337,Boardwalk < 1.2m High,"60% mossy, few broken planks",29022,AST_IM_20211020_104758.jpeg,,,,,,No railings,5.0,,,Timber,,,True,short (<20m),,,
data/citywide/images/337/94266/35198__IMG_0040.JPG,True,94266,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35198,IMG_0040.JPG,,,Timber,,No,No railings,20.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94271/35203__IMG_0060.JPG,True,94271,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35203,IMG_0060.JPG,,,Timber,,No,No railings,100.0,,,Timber,,0.75,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/94272/35204__IMG_0067.JPG,True,94272,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35204,IMG_0067.JPG,,,Timber,,No,No railings,12.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94274/35206__IMG_0074.JPG,True,94274,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35206,IMG_0074.JPG,,,Timber,,No,No railings,66.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94275/35207__IMG_0078.JPG,True,94275,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35207,IMG_0078.JPG,,,Timber,,No,No railings,30.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94277/35209__IMG_0086.JPG,True,94277,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35209,IMG_0086.JPG,,,Timber,,No,No railings,1500.0,,,Timber,,0.75,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/94278/35210__IMG_0090.JPG,True,94278,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35210,IMG_0090.JPG,,,Timber,,No,No railings,50.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94279/35211__IMG_0094.JPG,True,94279,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35211,IMG_0094.JPG,,,Timber,,No,No railings,10.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94280/35212__IMG_0098.JPG,True,94280,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35212,IMG_0098.JPG,,,Timber,,No,No railings,75.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94281/35213__IMG_0102.JPG,True,94281,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35213,IMG_0102.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94283/35215__IMG_0110.JPG,True,94283,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35215,IMG_0110.JPG,,,Timber,,No,No railings,12.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94288/35220__IMG_0131.JPG,True,94288,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35220,IMG_0131.JPG,,,Timber,,No,No railings,12.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94291/35231__IMG_0143.JPG,True,94291,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35231,IMG_0143.JPG,,,Timber,,No,No railings,12.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94293/35233__IMG_0151.JPG,True,94293,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35233,IMG_0151.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94294/35234__IMG_0155.JPG,True,94294,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35234,IMG_0155.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94319/35258__IMG_0246.JPG,True,94319,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35258,IMG_0246.JPG,,,Timber,,No,No railings,100.0,,,Timber,,0.5,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/94322/35261__IMG_0258.JPG,True,94322,337,Boardwalk < 1.2m High,6x6 3 wide cedar boardwalk,35261,IMG_0258.JPG,,,Timber,,No,No railings,10.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94327/35264__IMG_0274.JPG,True,94327,337,Boardwalk < 1.2m High,6x6 3 wide cedar boardwalk,35264,IMG_0274.JPG,,,Timber,,No,No railings,4.0,,,Timber,,0.5,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94348/35283__IMG_0348.JPG,True,94348,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35283,IMG_0348.JPG,,,Timber,,No,No railings,75.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94350/35285__IMG_0356.JPG,True,94350,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35285,IMG_0356.JPG,,,Timber,,No,No railings,5.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94353/35288__IMG_0368.JPG,True,94353,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35288,IMG_0368.JPG,,,Timber,,No,No railings,6.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94356/35291__IMG_0382.JPG,True,94356,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35291,IMG_0382.JPG,,,Timber,,No,No railings,100.0,,,Timber,,0.75,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/94357/35292__IMG_0386.JPG,True,94357,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35292,IMG_0386.JPG,,,Timber,,No,No railings,150.0,,,Timber,,0.75,True,long (>100m),narrow (<0.9m),,
data/citywide/images/337/94359/35294__IMG_0397.JPG,True,94359,337,Boardwalk < 1.2m High,6x6 3 wide cedar boardwalk,35294,IMG_0397.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94362/35296__IMG_0407.JPG,True,94362,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35296,IMG_0407.JPG,,,Timber,,No,No railings,6.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94365/35298__IMG_0419.JPG,True,94365,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35298,IMG_0419.JPG,,,Timber,,No,No railings,20.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94367/35300__IMG_0427.JPG,True,94367,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35300,IMG_0427.JPG,,,Timber,,No,No railings,12.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94377/35309__IMG_0459.JPG,True,94377,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35309,IMG_0459.JPG,,,Timber,,No,No railings,5.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94378/35310__IMG_0462.JPG,True,94378,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35310,IMG_0462.JPG,,,Timber,,No,No railings,25.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94382/35314__IMG_0474.JPG,True,94382,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35314,IMG_0474.JPG,,,Timber,,No,No railings,20.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94385/35316__IMG_0483.JPG,True,94385,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35316,IMG_0483.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94390/35321__IMG_0498.JPG,True,94390,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35321,IMG_0498.JPG,,,Timber,,No,No railings,40.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94392/35323__IMG_0504.JPG,True,94392,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35323,IMG_0504.JPG,,,Timber,,No,No railings,5.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94394/35325__IMG_0510.JPG,True,94394,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35325,IMG_0510.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
data/citywide/images/337/94408/35338__IMG_0551.JPG,True,94408,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35338,IMG_0551.JPG,,,Timber,,No,No railings,25.0,,,Timber,,0.75,True,medium (20-100m),narrow (<0.9m),,
data/citywide/images/337/94409/35339__IMG_0554.JPG,True,94409,337,Boardwalk < 1.2m High,"2"" rough cedar boardwalk on Cedar stringers",35339,IMG_0554.JPG,,,Timber,,No,No railings,15.0,,,Timber,,0.75,True,short (<20m),narrow (<0.9m),,
