image_path,file_exists,asset_id,profile_id,profile_name,description,file_id,filename,attr_abutment_material,attr_bridge_type,attr_decking_material,attr_fall_height,attr_has_edge_guard,attr_has_pedestrian_railing,attr_length,"attr_material_frame,_tank,_body",attr_number_of_steps,attr_structure_material,attr_structure_position,attr_width,Length measured by staff,length_bin,width_bin,fall_height_bin,steps_bin
data/citywide/images/253/55633/57133__AST_EX_20220729_114550.jpeg,True,55633,253,Trail Bridge,Sunset Lakes Trail; Item description: TO SUNSET LK. AREA; Specifications: Al welded style replaced in 2008; Comments: GOOD,57133,AST_EX_20220729_114550.jpeg,Steel,Beam,Timber,,No,,15.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/55635/57138__AST_EX_20220729_121246.jpeg,True,55635,253,Trail Bridge,"Gibson Lake Trail; Item description: MAIN LAKE INFLOW BRIDGE, ; Specifications: LOG STRINGERS2X6 DECKING 1 M WIDE TRUSS DESIGNED RAILINGS; Comments: GOOD",57138,AST_EX_20220729_121246.jpeg,Concrete,Suspension,Concrete,,Yes,No railings,17.0,Rock/Stone,,Concrete,,1.8,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/55637/56137__AST_EX_20220725_115900.jpeg,True,55637,253,Trail Bridge,"Woodbury Creek Trail; Item description: BRIDGE CROSSING SILVER SPRAY CREEK; Specifications: 2 SECTIONS OF 8"" I BEAMS WITH 16"" CEDAR TREAD 1 @ 24'1 @ 29' HELICOPTER PLACEMENT;",56137,AST_EX_20220725_115900.jpeg,Timber,Beam,Timber,,No,No railings,16.0,Timber/Wood,,Timber,,0.5,True,medium (6-20m),narrow (<0.9m),,
data/citywide/images/253/55638/19225__AST_EX_20210828_131015.jpeg,True,55638,253,Trail Bridge,"Kaslo Lk. Camp; Additional notes: Item description: BRIDGE TO TENTING AREA; Specifications: Full Replacement by PO (ACC) in 2024; Stringers 4x6 treated x 4, decking 2x4 (not to standard).",19225,AST_EX_20210828_131015.jpeg,Timber,,Timber,,No,No railings,,Timber/Wood,,,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/55638/72583__AST_EX_20240817_151301.jpeg,True,55638,253,Trail Bridge,"Kaslo Lk. Camp; Additional notes: Item description: BRIDGE TO TENTING AREA; Specifications: Full Replacement by PO (ACC) in 2024; Stringers 4x6 treated x 4, decking 2x4 (not to standard).",72583,AST_EX_20240817_151301.jpeg,Timber,,Timber,,No,No railings,,Timber/Wood,,,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/55640/56110__AST_EX_20220725_115228.jpeg,True,55640,253,Trail Bridge,Woodbury Creek Trail; Additional notes: Length unknown; Item description: REPLACED BRIDGE CROSSING WOODBURY CREEK;,56110,AST_EX_20220725_115228.jpeg,Timber,Truss,Timber,,No,No railings,15.0,Aluminum,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/55642/57135__AST_EX_20220729_112832.jpeg,True,55642,253,Trail Bridge,Sunset Lakes Trail,57135,AST_EX_20220729_112832.jpeg,Timber,,Timber,,No,No railings,3.0,Timber/Wood,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/55798/24268__AST_EX_20210926_104850.jpeg,True,55798,253,Trail Bridge,Secret Cove Trail; Item description: wooden footbridge; Specifications: 2m wide x 15m long,24268,AST_EX_20210926_104850.jpeg,Timber,Beam,Timber,2.0,,,12.0,Timber/Wood,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/55798/77437__AST_EX_20241113_113351.jpeg,True,55798,253,Trail Bridge,Secret Cove Trail; Item description: wooden footbridge; Specifications: 2m wide x 15m long,77437,AST_EX_20241113_113351.jpeg,Timber,Beam,Timber,2.0,,,12.0,Timber/Wood,,Timber,,2.0,True,medium (6-20m),wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/56467/28334__AST_EX_20211019_133154.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,28334,AST_EX_20211019_133154.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/66964__LQF_Lower_Bridge_2022-10-25__1_.JPG,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,66964,LQF_Lower Bridge_2022-10-25 (1).JPG,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/66965__LQF_Lower_Bridge_2022-10-25__3_.JPG,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,66965,LQF_Lower Bridge_2022-10-25 (3).JPG,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/78476__AST_EX_20250117_131637.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,78476,AST_EX_20250117_131637.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/78477__AST_EX_20250117_131643.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,78477,AST_EX_20250117_131643.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/78478__AST_EX_20250117_131717.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,78478,AST_EX_20250117_131717.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/78479__AST_EX_20250117_131657.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,78479,AST_EX_20250117_131657.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/78480__AST_EX_20250117_131750.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,78480,AST_EX_20250117_131750.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56467/78481__AST_EX_20250117_131650.jpeg,True,56467,253,Trail Bridge,Lower Bridge - Aluminum Frame,78481,AST_EX_20250117_131650.jpeg,Concrete,Truss,Timber,,No,,,Aluminum,,Aluminum,,1.5,False,,wide (>1.5m),,
data/citywide/images/253/56468/16403__AST_EX_20210819_131753.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,16403,AST_EX_20210819_131753.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/28331__AST_EX_20211019_135811.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,28331,AST_EX_20211019_135811.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/28332__AST_EX_20211019_135800.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,28332,AST_EX_20211019_135800.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/28333__AST_EX_20211019_135832.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,28333,AST_EX_20211019_135832.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/28345__AST_EX_20211019_135709.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,28345,AST_EX_20211019_135709.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/78488__AST_EX_20250121_131502.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,78488,AST_EX_20250121_131502.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/78491__AST_EX_20250121_131441.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,78491,AST_EX_20250121_131441.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/78494__AST_EX_20250121_131429.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,78494,AST_EX_20250121_131429.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/78496__AST_EX_20250121_131403.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,78496,AST_EX_20250121_131403.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56468/78498__AST_EX_20250121_131412.jpeg,True,56468,253,Trail Bridge,Middle Bridge - Wooden Glulam Arch,78498,AST_EX_20250121_131412.jpeg,Timber,Beam,Timber,,Yes,,17.0,Timber/Wood,,Timber,,2.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56469/26401__AST_EX_20211013_112159.jpeg,True,56469,253,Trail Bridge,Pedestrian Bridge,26401,AST_EX_20211013_112159.jpeg,Concrete,Beam,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,4.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56469/26420__AST_EX_20211013_112134.jpeg,True,56469,253,Trail Bridge,Pedestrian Bridge,26420,AST_EX_20211013_112134.jpeg,Concrete,Beam,Timber,,No,No railings,15.0,Timber/Wood,,Timber,,4.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/56470/26858__AST_EX_20211014_103908.jpeg,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,26858,AST_EX_20211014_103908.jpeg,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/66972__LQF_Upper_Bridge_2022-10-25__1_.JPG,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,66972,LQF_Upper Bridge_2022-10-25 (1).JPG,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/66973__LQF_Upper_Bridge_2022-10-25__2_.JPG,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,66973,LQF_Upper Bridge_2022-10-25 (2).JPG,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/66974__LQF_Upper_Bridge_2022-10-25__3_.JPG,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,66974,LQF_Upper Bridge_2022-10-25 (3).JPG,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/66975__LQF_Upper_Bridge_2022-10-25__5_.JPG,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,66975,LQF_Upper Bridge_2022-10-25 (5).JPG,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/70778__IMG_0162.jpg,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,70778,IMG_0162.jpg,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/70779__IMG_0163.jpg,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,70779,IMG_0163.jpg,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56470/70780__IMG_0164.jpg,True,56470,253,Trail Bridge,Lower Campground Bridge - Wooden Glulam Beam,70780,IMG_0164.jpg,Timber,Beam,Timber,,No,,27.0,Timber/Wood,,Timber,,1.7,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56858/45766__Marble_Canyon_033.jpg,True,56858,253,Trail Bridge,Marble Canyon Campground,45766,Marble Canyon 033.jpg,Timber,Beam,Timber,,Yes,,6.1,,,Timber,,1.02,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/56858/82027__AST_EX_20250512_115721.jpeg,True,56858,253,Trail Bridge,Marble Canyon Campground,82027,AST_EX_20250512_115721.jpeg,Timber,Beam,Timber,,Yes,,6.1,,,Timber,,1.02,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/56876/21691__IMG_0687.JPG,True,56876,253,Trail Bridge,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",21691,IMG_0687.JPG,Timber,Beam,Timber,,No,No railings,27.0,,,,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/56876/76071__s26.jpg,True,56876,253,Trail Bridge,"Marble River Trail; Item description: 27 METRES, ESTIMATED COST;",76071,s26.jpg,Timber,Beam,Timber,,No,No railings,27.0,,,,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/57834/61100__AST_EX_20220824_140932.jpeg,True,57834,253,Trail Bridge,Mount Fernie Day Use; Item description: PURCHASED THROUGH SEN WESTERN LTD IN VANCOUVER; Specifications: 4-DEE ENGINEERING LTD OF KELOWNA DID THE DRAWING AND DESIGN WORK INCL. FINAL INSLPECTION;,61100,AST_EX_20220824_140932.jpeg,Steel,Beam,Timber,,No,,7.5,Steel,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/57834/61123__AST_EX_20220824_140905.jpeg,True,57834,253,Trail Bridge,Mount Fernie Day Use; Item description: PURCHASED THROUGH SEN WESTERN LTD IN VANCOUVER; Specifications: 4-DEE ENGINEERING LTD OF KELOWNA DID THE DRAWING AND DESIGN WORK INCL. FINAL INSLPECTION;,61123,AST_EX_20220824_140905.jpeg,Steel,Beam,Timber,,No,,7.5,Steel,,Steel,,2.0,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/57835/61105__AST_EX_20220824_113524.jpeg,True,57835,253,Trail Bridge,Mount Fernie Backcountry; Item description: BRIDGE LOCATED ALONG NATURE TRAIL; Comments: REPLACED IN 2010,61105,AST_EX_20220824_113524.jpeg,Timber,Beam,Timber,,Yes,,16.5,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/57835/61140__AST_EX_20220824_113129.jpeg,True,57835,253,Trail Bridge,Mount Fernie Backcountry; Item description: BRIDGE LOCATED ALONG NATURE TRAIL; Comments: REPLACED IN 2010,61140,AST_EX_20220824_113129.jpeg,Timber,Beam,Timber,,Yes,,16.5,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58162/8038__AST_EX_20210725_145118.jpeg,True,58162,253,Trail Bridge,At Kinney Flats; 4 X 10M Foot Bridges On Trail,8038,AST_EX_20210725_145118.jpeg,Timber,Beam,Steel,,No,,10.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58162/8039__AST_EX_20210725_145107.jpeg,True,58162,253,Trail Bridge,At Kinney Flats; 4 X 10M Foot Bridges On Trail,8039,AST_EX_20210725_145107.jpeg,Timber,Beam,Steel,,No,,10.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58162/8040__AST_EX_20210725_144934.jpeg,True,58162,253,Trail Bridge,At Kinney Flats; 4 X 10M Foot Bridges On Trail,8040,AST_EX_20210725_144934.jpeg,Timber,Beam,Steel,,No,,10.0,Metal,,Aluminum,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58163/8003__AST_EX_20210725_155454.jpeg,True,58163,253,Trail Bridge,"REMOVED AND REPLACED. At Kinney Flats and Berg Lake Campground; 2 X Foot Bridge At End Of Kinney Flats 45'X 1'8"" Aluminum; Toboggan Falls Bridge 32'X1'8"" Aluminum Capital Project 82000-40/0002-00 T57",8003,AST_EX_20210725_155454.jpeg,Gabions,Beam,Timber,,No,,,Timber/Wood,,Timber,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/58164/11890__AST_EX_20210807_134933.jpeg,True,58164,253,Trail Bridge,"At Flats Above Marmot Cg, 5X Trial, 1X Rearguard Cg, 1X Ranger Cabin, 1X Horse camp ; 8 X 5M Foot Bridges On Trail",11890,AST_EX_20210807_134933.jpeg,Timber,,Timber,,No,No railings,,Timber/Wood,,Timber,,1.0,,,standard (0.9-1.5m),,
data/citywide/images/253/58165/11880__AST_EX_20210807_135103.jpeg,True,58165,253,Trail Bridge,At Marmot Campground; Hargraeves boardwalk (#1 Of 3) / wood,11880,AST_EX_20210807_135103.jpeg,Timber,Beam,Timber,,No,No railings,,Timber/Wood,,Timber,,1.0,False,,standard (0.9-1.5m),,
data/citywide/images/253/58169/11914__AST_EX_20210807_152750.jpeg,True,58169,253,Trail Bridge,Wood Bridge along trail on Emperor Hill,11914,AST_EX_20210807_152750.jpeg,Timber,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/58169/11915__AST_EX_20210807_152720.jpeg,True,58169,253,Trail Bridge,Wood Bridge along trail on Emperor Hill,11915,AST_EX_20210807_152720.jpeg,Timber,Beam,Timber,,No,,10.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/58410/92635__AST_EX_20260218_143551.jpeg,True,58410,253,Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92635,AST_EX_20260218_143551.jpeg,Timber,Beam,Timber,,Yes,No railings,6.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/58410/92636__AST_EX_20260218_143600.jpeg,True,58410,253,Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92636,AST_EX_20260218_143600.jpeg,Timber,Beam,Timber,,Yes,No railings,6.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/58410/92637__AST_EX_20260218_143514.jpeg,True,58410,253,Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92637,AST_EX_20260218_143514.jpeg,Timber,Beam,Timber,,Yes,No railings,6.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/58410/92638__AST_EX_20260218_143458.jpeg,True,58410,253,Trail Bridge,"Bridges On Trail, 6.1M Per Bridge; Specifications: 4""X4"" Posts 2""X6"" Rail Tops And Lower Rails 2""X6"" Upper Rails 3""X8"" Deck Planks 4""X4"" Post Supports 4""X12"" Stringers",92638,AST_EX_20260218_143458.jpeg,Timber,Beam,Timber,,Yes,No railings,6.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/58413/54425__AST_EX_20220719_135011.jpeg,True,58413,253,Trail Bridge,Cabin Trail; Additional notes: Y Length listed below; Item description: LOG BRIDGE. NEED DETAILS. LENGTHS?; Specifications: GAVE BEST GUESS 12 METER ;,54425,AST_EX_20220719_135011.jpeg,Timber,Beam,Timber,,No,No railings,5.0,Timber/Wood,,Timber,,1.5,True,short (<6m),wide (>1.5m),,
data/citywide/images/253/58881/76888__AST_EX_20241104_163419.jpeg,True,58881,253,Trail Bridge,Pesuta Trail; Item description: Geike Creek bridge; Specifications: 20m x 2m with railing cedar,76888,AST_EX_20241104_163419.jpeg,Timber,Beam,Timber,3.0,Yes,2 railings,27.0,Timber/Wood,,Timber,,1.0,True,long (>20m),standard (0.9-1.5m),medium (1.2-5m),
data/citywide/images/253/58954/62378__AST_EX_20220901_165831.jpeg,True,58954,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Alumunum W wood cribs; Item description: BRIDGE #1 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62378,AST_EX_20220901_165831.jpeg,Timber,Beam,Timber,,No,No railings,9.5,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58954/62379__AST_EX_20220901_165846.jpeg,True,58954,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Alumunum W wood cribs; Item description: BRIDGE #1 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62379,AST_EX_20220901_165846.jpeg,Timber,Beam,Timber,,No,No railings,9.5,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/58955/62377__AST_EX_20220901_170544.jpeg,True,58955,253,Trail Bridge,Nancy Greene Backcountry; Additional notes: Wood bridge; Item description: BRIDGE #2 SOUTH END; Specifications: REBUILT IN 2008 ; Comments: GOOD,62377,AST_EX_20220901_170544.jpeg,Timber,Beam,Timber,,No,No railings,12.3,Timber/Wood,,Timber,,1.2,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/59060/12286__AST_EX_20210810_125200.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",12286,AST_EX_20210810_125200.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/59060/24555__AST_EX_20210928_140314.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",24555,AST_EX_20210928_140314.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/59060/87425__AST_EX_20250128_141116.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",87425,AST_EX_20250128_141116.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/59060/87431__AST_EX_20250128_141116.jpeg,True,59060,253,Trail Bridge,"Newcastle Island Day Use; Item description: BRIDGE: (VEHICLE CAPACITY); Specifications: TOTAL LENGTH 58M WIDTH 3M CEDAR PLANKING & STRINGER S SET ON CONCRETE FOOTING S 4"" X 4"" (10CM X 10CM) SIDE RAILS ; Comments: GOOD",87431,AST_EX_20250128_141116.jpeg,Steel,,Timber,1.4,Yes,,,Timber/Wood,,Timber,,20.0,False,,wide (>1.5m),medium (1.2-5m),
data/citywide/images/253/60633/46599__AST_EX_20220615_123155.jpeg,True,60633,253,Trail Bridge,"Widgeon Creek Trail; Specifications: 1.42 M WIDE. 7.20 M LONG. NO HAND RAILS.ON WOOD STRINGERS : 10 X 30 CM. ROCK GABION BASKETS AND BLANKETS UNDER ENDS. PLANKING 3""X6""; Comments: LOCATED AT THE 1.85 KM TRAIL MARKER.",46599,AST_EX_20220615_123155.jpeg,Gabions,Beam,Timber,,Yes,No railings,7.0,Timber/Wood,,Timber,,1.4,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/60633/84754__20250709_180049006_iOS.jpg,True,60633,253,Trail Bridge,"Widgeon Creek Trail; Specifications: 1.42 M WIDE. 7.20 M LONG. NO HAND RAILS.ON WOOD STRINGERS : 10 X 30 CM. ROCK GABION BASKETS AND BLANKETS UNDER ENDS. PLANKING 3""X6""; Comments: LOCATED AT THE 1.85 KM TRAIL MARKER.",84754,20250709_180049006_iOS.jpg,Gabions,Beam,Timber,,Yes,No railings,7.0,Timber/Wood,,Timber,,1.4,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/60689/4779__AST_EX_20210709_112742.jpeg,True,60689,253,Trail Bridge,Plumper Cove Day Use; Item description: BRIDGE CONNECTS CAMPGROUND WITH LOOP TRAIL; Specifications: BRIDGE REBUILT 1996GABION ABBUTTMENTS ;,4779,AST_EX_20210709_112742.jpeg,Timber,Beam,Timber,,No,,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/60689/45499__AST_EX_20220608_130904.jpeg,True,60689,253,Trail Bridge,Plumper Cove Day Use; Item description: BRIDGE CONNECTS CAMPGROUND WITH LOOP TRAIL; Specifications: BRIDGE REBUILT 1996GABION ABBUTTMENTS ;,45499,AST_EX_20220608_130904.jpeg,Timber,Beam,Timber,,No,,6.0,Timber/Wood,,Timber,,1.0,True,medium (6-20m),standard (0.9-1.5m),,
data/citywide/images/253/61003/88959__AST_EX_20250924_140750.jpeg,True,61003,253,Trail Bridge,"Ming'S Loop; Specifications: #1 16' bridge, 32"" cedar decking, 3""x6"" treated stringers; #2 16' bridge, 30"" cedar decking, 3""x6"" treated stringers, single handrail;",88959,AST_EX_20250924_140750.jpeg,Timber,Beam,Timber,,No,No railings,8.0,Timber/Wood,,Timber,,1.5,True,medium (6-20m),wide (>1.5m),,
data/citywide/images/253/61004/62817__AST_EX_20220901_121200.jpeg,True,61004,253,Trail Bridge,Princess Louisa Day Use; Item description: 3FOOT BRIDGES; Specifications: #1 BRIDGE 19MX3.2M #2 BRIDGE 8MX1.3M #3 BRIDGE 10MX2M ; Comments: all replaced in 2007,62817,AST_EX_20220901_121200.jpeg,Timber,Beam,Timber,,No,No railings,20.0,Timber/Wood,,Timber,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/61004/62847__AST_EX_20220901_121212.jpeg,True,61004,253,Trail Bridge,Princess Louisa Day Use; Item description: 3FOOT BRIDGES; Specifications: #1 BRIDGE 19MX3.2M #2 BRIDGE 8MX1.3M #3 BRIDGE 10MX2M ; Comments: all replaced in 2007,62847,AST_EX_20220901_121212.jpeg,Timber,Beam,Timber,,No,No railings,20.0,Timber/Wood,,Timber,,1.5,True,long (>20m),wide (>1.5m),,
data/citywide/images/253/61004/62861__AST_EX_20220901_121244.jpeg,True,61004,253,Trail Bridge,Princess Louisa Day Use; Item description: 3FOOT BRIDGES; Specifications: #1 BRIDGE 19MX3.2M #2 BRIDGE 8MX1.3M #3 BRIDGE 10MX2M ; Comments: all replaced in 2007,62861,AST_EX_20220901_121244.jpeg,Timber,Beam,Timber,,No,No railings,20.0,Timber/Wood,,Timber,,1.5,True,long (>20m),wide (>1.5m),,
