,File Name,Asset ID,Description,Decking Material,Fall Height (m),Has Edge Guard,Has Pedestrian Railing,Length (m),length measure by staff,Structure Material,Width (m)
373,AST_IM_20210811_152735.jpeg,86151,10m boardwalk,Timber,-1.0,No,No railings,11.0,True,Timber,
374,AST_IM_20210811_153215.jpeg,86152,12m log bridge,TBD,-1.0,,No railings,12.0,True,Timber,0.0
375,AST_IM_20210811_160249.jpeg,86153,16m boardwalk,Timber,-1.0,No,No railings,16.0,True,Timber,
376,AST_IM_20210811_160307.jpeg,86153,16m boardwalk,Timber,-1.0,No,No railings,16.0,True,Timber,
377,AST_IM_20210811_153123.jpeg,86154,10m boardwalk,Timber,-1.0,No,No railings,10.0,True,Timber,
378,AST_IM_20210811_153139.jpeg,86154,10m boardwalk,Timber,-1.0,No,No railings,10.0,True,Timber,
379,AST_IM_20210811_160210.jpeg,86155,7m boardwalk,Timber,-1.0,No,No railings,24.4,True,Timber,
380,AST_IM_20210811_160058.jpeg,86157,17m boardwalk,Timber,-1.0,No,No railings,17.0,True,Timber,
381,AST_IM_20210811_160140.jpeg,86160,4m boardwalk,Timber,-1.0,No,No railings,21.3,True,Timber,
382,AST_IM_20210811_160025.jpeg,86161,4m boardwalk,TBD,-1.0,No,No railings,4.0,True,Timber,
383,AST_IM_20210811_152942.jpeg,86162,"17m boardwalk, garbage",Timber,-1.0,No,No railings,17.0,True,Timber,
384,AST_IM_20210811_153003.jpeg,86162,"17m boardwalk, garbage",Timber,-1.0,No,No railings,17.0,True,Timber,
385,AST_IM_20210811_153031.jpeg,86162,"17m boardwalk, garbage",Timber,-1.0,No,No railings,17.0,True,Timber,
386,AST_IM_20210811_152802.jpeg,86163,6m boardwalk,Timber,-1.0,No,No railings,6.0,True,Timber,
387,AST_IM_20210811_160527.jpeg,86164,11m boardwalk,Timber,-1.0,No,No railings,11.0,True,Timber,
388,AST_IM_20210811_160402.jpeg,86165,2m boardwalk,Timber,-1.0,No,No railings,4.0,True,Timber,
389,AST_IM_20210811_162122.jpeg,86166,4m boardwalk,TBD,-1.0,No,No railings,4.0,True,Timber,
390,AST_IM_20210811_160430.jpeg,86167,4m boardwalk,Timber,-1.0,No,No railings,4.0,True,Timber,
391,AST_IM_20210811_160602.jpeg,86168,8m boardwalk,Timber,-1.0,No,No railings,8.0,True,Timber,
392,AST_IM_20210811_161711.jpeg,86169,8m boardwalk,Timber,-1.0,No,No railings,8.0,True,Timber,
393,AST_IM_20210811_161312.jpeg,86170,8m boardwalk,TBD,-1.0,No,No railings,8.0,True,Timber,
394,AST_IM_20210811_161350.jpeg,86172,7m log boardwalk,Timber,-1.0,No,No railings,80.0,True,TBD,
395,AST_IM_20210811_161847.jpeg,86173,3m boardwalk,Timber,-1.0,No,No railings,5.0,True,Timber,
396,AST_IM_20210811_160816.jpeg,86175,4 m boardwalk,Timber,-1.0,No,No railings,21.0,True,Timber,
397,AST_IM_20210811_161240.jpeg,86176,6m boardwalk,Timber,-1.0,No,No railings,8.0,True,TBD,
398,AST_IM_20210811_162221.jpeg,86177,3m boardwalk,Timber,-1.0,No,No railings,5.182,True,Timber,
399,AST_IM_20210811_160718.jpeg,86178,7m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
400,AST_IM_20210811_163555.jpeg,86179,2m boardwalk,Timber,-1.0,No,No railings,5.944,True,Timber,
401,AST_IM_20210811_163732.jpeg,86180,4m boardwalk,Timber,-1.0,No,No railings,4.0,True,Timber,
402,AST_IM_20210811_162701.jpeg,86181,4m boardwalk,Timber,-1.0,No,No railings,5.486,True,Timber,
403,AST_IM_20210811_161426.jpeg,86182,6m boardwalk,Timber,-1.0,No,No railings,6.401,True,Timber,
404,AST_IM_20210811_163524.jpeg,86183,6m boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
405,AST_IM_20210811_161157.jpeg,86184,3m boardwalk,Timber,-1.0,No,No railings,4.572,True,Timber,
406,AST_IM_20210811_165711.jpeg,86185,4m boardwalk,Timber,-1.0,No,No railings,19.0,True,Timber,
407,AST_IM_20210811_163800.jpeg,86186,7m boardwalk,Timber,-1.0,No,No railings,30.0,True,Timber,
408,AST_IM_20210811_163704.jpeg,86187,4m log boardwalk,Timber,-1.0,No,No railings,8.0,True,Timber,
409,AST_IM_20210811_162434.jpeg,86188,2m boardwalk,Timber,-1.0,No,No railings,25.0,True,Timber,
410,AST_IM_20210811_164226.jpeg,86189,5m log boardwalk,TBD,-1.0,No,No railings,8.0,True,Timber,
411,AST_IM_20210811_162250.jpeg,86190,8m. Boardwalk,Timber,-1.0,No,No railings,8.0,True,Timber,
412,AST_IM_20210811_163311.jpeg,86191,4m boardwalk,Timber,-1.0,No,No railings,120.0,True,Timber,
413,AST_IM_20210811_161916.jpeg,86192,12m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
414,AST_IM_20210811_162538.jpeg,86193,4m log boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
415,AST_IM_20210811_162838.jpeg,86194,4m boardwalk,Timber,-1.0,No,No railings,20.0,True,Timber,
416,AST_IM_20210811_162913.jpeg,86195,7m boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
417,AST_IM_20210811_161638.jpeg,86196,8m log boardwalk,TBD,-1.0,No,No railings,16.0,True,Timber,
418,AST_IM_20210811_164158.jpeg,86198,3m log boardwalk,Timber,-1.0,No,No railings,18.0,True,Timber,
419,AST_IM_20210811_162150.jpeg,86199,8m boardwalk,Timber,-1.0,No,No railings,48.0,True,Timber,
420,AST_IM_20210811_162046.jpeg,86201,10m boardwalk,Timber,-1.0,No,No railings,25.0,True,Timber,
421,AST_IM_20210811_163041.jpeg,86202,4m wood log bridge,TBD,-1.0,,No railings,4.0,True,Timber,0.0
422,AST_IM_20210811_161508.jpeg,86203,7m boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
423,AST_IM_20210811_164251.jpeg,86204,2m boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
424,AST_IM_20210811_163416.jpeg,86205,7m boardwalk,Timber,-1.0,No,No railings,15.0,True,Timber,
425,AST_IM_20210811_162608.jpeg,86206,"10m boardwalk, garbage",TBD,-1.0,No,No railings,50.0,True,TBD,
426,AST_IM_20210811_162622.jpeg,86206,"10m boardwalk, garbage",TBD,-1.0,No,No railings,50.0,True,TBD,
427,AST_IM_20210811_163450.jpeg,86207,9m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
428,AST_IM_20210811_164045.jpeg,86210,16m boardwalk,Timber,-1.0,No,No railings,100.0,True,Timber,
429,AST_IM_20210811_164105.jpeg,86210,16m boardwalk,Timber,-1.0,No,No railings,100.0,True,Timber,
430,AST_IM_20210811_164111.jpeg,86210,16m boardwalk,Timber,-1.0,No,No railings,100.0,True,Timber,
431,AST_IM_20210811_162752.jpeg,86211,9m boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
432,AST_IM_20210811_162826.jpeg,86211,9m boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
433,AST_IM_20210811_161749.jpeg,86212,8m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
434,AST_IM_20210811_165206.jpeg,86213,2m log boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
435,AST_IM_20210811_165809.jpeg,86214,16m boardwalk,Timber,-1.0,No,No railings,18.0,True,Timber,
436,AST_IM_20210811_161819.jpeg,86215,4m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
437,AST_IM_20210811_162017.jpeg,86216,2m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
438,AST_IM_20210811_165238.jpeg,86217,2m log boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
439,AST_IM_20210811_164134.jpeg,86219,5m boardwalk,Timber,-1.0,No,No railings,35.0,True,Timber,
440,AST_IM_20210811_161955.jpeg,86220,4m boardwalk,Timber,-1.0,No,No railings,5.0,True,Timber,
441,AST_IM_20210811_170123.jpeg,86222,"8m boardwalk, garbage, covered by washout",Timber,-1.0,No,No railings,8.0,True,Timber,
442,AST_IM_20210811_161124.jpeg,86223,6m boardwalk,TBD,-1.0,No,No railings,35.0,True,Timber,
443,AST_IM_20210811_162722.jpeg,86224,8m boardwalk,Timber,-1.0,No,No railings,25.0,True,Timber,
444,AST_IM_20210811_164625.jpeg,86225,3m log boardwalk,Timber,-1.0,No,No railings,30.0,True,Timber,
445,AST_IM_20210811_164011.jpeg,86226,11m boardwalk,Timber,-1.0,No,No railings,11.0,True,Timber,
446,AST_IM_20210811_163630.jpeg,86227,7m boardwalk,Timber,-1.0,No,No railings,30.0,True,Timber,
447,AST_IM_20210811_165922.jpeg,86228,7m boardwalk,Timber,-1.0,No,No railings,20.0,True,Timber,
448,AST_IM_20210811_163857.jpeg,86229,2m boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
449,AST_IM_20210811_163349.jpeg,86230,4m boardwalk,Timber,-1.0,No,No railings,20.0,True,Timber,
450,AST_IM_20210811_163929.jpeg,86231,16m log boardwalk,Timber,-1.0,No,No railings,16.0,True,Timber,
451,AST_IM_20210811_170205.jpeg,86232,7m boardwalk,Timber,-1.0,No,No railings,25.0,True,Timber,
452,AST_IM_20210811_161611.jpeg,86235,3m long boardwalk,Timber,-1.0,No,No railings,5.0,True,Timber,
453,AST_IM_20210811_165847.jpeg,86236,4m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
454,AST_IM_20210811_164754.jpeg,86237,11m log boardwalk,Timber,-1.0,No,No railings,15.0,True,Timber,
455,AST_IM_20210811_164954.jpeg,86241,21m log boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
456,AST_IM_20210811_165008.jpeg,86241,21m log boardwalk,Timber,-1.0,No,No railings,50.0,True,Timber,
457,AST_IM_20210811_162409.jpeg,86243,5m boardwalk,Timber,-1.0,No,No railings,80.0,True,Timber,
458,AST_IM_20210811_164826.jpeg,86245,48m log boardwalk,Timber,-1.0,No,No railings,48.0,True,Timber,
459,AST_IM_20210811_164837.jpeg,86245,48m log boardwalk,Timber,-1.0,No,No railings,48.0,True,Timber,
460,AST_IM_20210811_164852.jpeg,86245,48m log boardwalk,Timber,-1.0,No,No railings,48.0,True,Timber,
461,AST_IM_20210811_170429.jpeg,86247,9m boardwalk,Timber,-1.0,No,No railings,15.0,True,Timber,
462,AST_IM_20210811_170541.jpeg,86248,7m boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
463,AST_IM_20210811_170331.jpeg,86249,2m boardwalk,Timber,-1.0,No,No railings,34.0,True,Timber,
464,AST_IM_20210811_170355.jpeg,86250,2m boardwalk,Timber,-1.0,No,No railings,5.0,True,Timber,
465,AST_IM_20210811_170500.jpeg,86251,9m boardwalk,Timber,-1.0,No,No railings,9.0,True,Timber,
466,AST_IM_20210811_170608.jpeg,86253,2m boardwalk,Timber,-1.0,No,No railings,12.0,True,Timber,
467,AST_IM_20210811_171042.jpeg,86255,7m boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
468,AST_IM_20210811_170714.jpeg,86256,4m boardwalk,Timber,-1.0,No,No railings,35.0,True,Timber,
469,AST_IM_20210811_171205.jpeg,86257,6m boardwalk,Timber,-1.0,No,No railings,7.0,True,Timber,
470,AST_IM_20210811_170900.jpeg,86258,5m boardwalk,Timber,-1.0,No,No railings,5.0,True,Timber,
471,AST_IM_20210811_171000.jpeg,86260,4m boardwalk,Timber,-1.0,No,No railings,200.0,True,Timber,
472,AST_EX_20251019_135923.jpeg,86358,Boardwalk section 2 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
473,AST_IM_20210812_120926.jpeg,86358,Boardwalk section 2 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
474,AST_IM_20210812_120939.jpeg,86358,Boardwalk section 2 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
475,AST_IM_20210812_120947.jpeg,86358,Boardwalk section 2 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
476,AST_EX_20251019_142420.jpeg,86363,Boardwalk section 3 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
477,AST_IM_20210812_123020.jpeg,86363,Boardwalk section 3 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
478,AST_IM_20210812_123028.jpeg,86363,Boardwalk section 3 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
479,AST_IM_20210812_123054.jpeg,86363,Boardwalk section 3 along twin spruce trail (starting from east trailhead),TBD,-1.0,No,No railings,0.0,False,TBD,0.0
480,AST_IM_20210813_102615.jpeg,86884,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
481,AST_IM_20210813_103622.jpeg,86886,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
482,AST_IM_20210813_114450.jpeg,86887,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
483,AST_IM_20210813_111551.jpeg,86889,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
484,AST_IM_20210813_114336.jpeg,86894,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
485,AST_IM_20210813_114425.jpeg,86895,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
486,AST_IM_20210813_141937.jpeg,86896,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
487,AST_IM_20210814_102424.jpeg,86898,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
488,AST_IM_20210813_143357.jpeg,86899,Boardwalk - Simple with chicken wire,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
489,AST_IM_20210814_102442.jpeg,86900,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
490,AST_IM_20210813_132921.jpeg,86901,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
491,AST_IM_20210813_134752.jpeg,86908,Boardwalk - Disheveled,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
492,AST_IM_20210813_113739.jpeg,86910,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
493,AST_IM_20210813_142201.jpeg,86916,Boardwalk - Simple,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
494,AST_IM_20210814_102614.jpeg,86917,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
495,AST_IM_20210813_110218.jpeg,86918,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
496,AST_IM_20210814_102547.jpeg,86919,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
497,AST_IM_20210813_143535.jpeg,86923,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
498,AST_IM_20210813_113024.jpeg,86925,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
499,AST_IM_20210814_102306.jpeg,86926,Boardwalk,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
500,AST_IM_20210817_135055.jpeg,87499,Section 5- Pressure treated lumber on plastic sills,Timber,-1.0,No,No railings,20.0,True,Timber,0.3
501,"Photo 2024-08-28, 08 15 03.jpg",87500,Section 4- Pressure treated lumber on plastic sills,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
502,AST_IM_20210817_135127.jpeg,87500,Section 4- Pressure treated lumber on plastic sills,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
503,AST_IM_20210817_135303.jpeg,87501,Section 2- Pressure treated boards on plastic sills,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
504,AST_IM_20210817_132731.jpeg,87505,Section 1- Pressure treated boards on plastic sills,Timber,-1.0,No,No railings,30.0,True,Timber,0.3
505,AST_IM_20210818_100429.jpeg,87508,Section 6; pressure treated boards on log sills,Timber,-1.0,No,No railings,10.0,True,Timber,0.3
506,AST_IM_20210817_160007.jpeg,87516,Section 2; pressure treated boards on log sills.,Timber,-1.0,No,No railings,40.0,True,Timber,0.3
507,AST_IM_20210818_094642.jpeg,87523,Section 2; pressure treated boards on log sills,Timber,-1.0,No,No railings,6.0,True,Timber,0.5
508,AST_IM_20210818_095533.jpeg,87530,Section 3; Pressure treated boards on log sills,Timber,-1.0,No,No railings,10.0,True,Timber,0.5
509,AST_IM_20210817_154330.jpeg,87534,Section 1. Pressure treated lumber on log sills.,Timber,-1.0,No,No railings,12.0,True,Timber,0.5
510,AST_IM_20210817_155827.jpeg,87537,Section 3. Pressure treated lumber on log sills.,Timber,-1.0,No,No railings,30.0,True,Timber,0.5
511,AST_IM_20210817_135229.jpeg,87554,Section 3- pressure treated lumber on plastic sills,Timber,-1.0,No,No railings,6.0,True,Timber,0.5
512,AST_IM_20210818_095829.jpeg,87561,Section 5; pressure treated boards on log stringers,TBD,-1.0,No,No railings,5.0,True,TBD,0.5
513,AST_IM_20210818_101531.jpeg,87572,Section 11; Pressure treated boards on log sills,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
514,"Photo 2024-08-30, 09 01 33.jpg",87575,Section 9; Pressure treated boards on log stringers. Gabion mid span.,Timber,-1.0,No,No railings,10.0,True,Timber,1.0
515,AST_IM_20210818_101024.jpeg,87575,Section 9; Pressure treated boards on log stringers. Gabion mid span.,Timber,-1.0,No,No railings,10.0,True,Timber,1.0
516,AST_IM_20210818_095601.jpeg,87579,Section 4; Pressure treated boards on log sills.,Timber,-1.0,No,No railings,10.0,True,Timber,0.5
517,"Photo 2024-08-30, 09 12 09.jpg",87582,Section 7; Pressure treated boards on log sills.,Timber,-1.0,No,No railings,10.0,True,Timber,0.5
518,AST_IM_20210818_100636.jpeg,87582,Section 7; Pressure treated boards on log sills.,Timber,-1.0,No,No railings,10.0,True,Timber,0.5
519,"Photo 2024-08-29, 16 39 08.jpg",87583,Section 1; Pressure treated boards on log sills.,Timber,-1.0,No,No railings,12.0,True,Timber,0.5
520,AST_IM_20210818_094450.jpeg,87583,Section 1; Pressure treated boards on log sills.,Timber,-1.0,No,No railings,12.0,True,Timber,0.5
521,s4bridge4.jpg,87845,Marble River Trail; Additional notes: 30m replaced in 2017;,,-1.0,No,No railings,30.0,True,,
522,AST_IM_20210824_115547.jpeg,87845,Marble River Trail; Additional notes: 30m replaced in 2017;,,-1.0,No,No railings,30.0,True,,
523,AST_IM_20210825_082612.jpeg,87992,One 8 foot split log bridge over cave creek 56 no footings on rocks.,Timber,-1.0,No,No railings,0.0,False,Timber,0.0
524,AST_IM_20210826_125147.jpeg,88089,Moderate,Timber,-1.0,,No railings,3.5,True,TBD,0.0
525,AST_IM_20210826_130553.jpeg,88094,,TBD,-1.0,No,No railings,0.0,False,Timber,0.0
526,AST_EX_20241206_120015.jpeg,88096,,Timber,-1.0,,No railings,3.0,True,Timber,0.0
527,AST_IM_20210826_141723.jpeg,88096,,Timber,-1.0,,No railings,3.0,True,Timber,0.0
528,AST_IM_20210826_140829.jpeg,88097,,Timber,-1.0,,No railings,3.0,True,Timber,0.0
529,AST_IM_20210826_130642.jpeg,88099,Pull out and monitor,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
530,AST_IM_20210826_130714.jpeg,88099,Pull out and monitor,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
531,AST_EX_20241206_115118.jpeg,88100,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
532,AST_IM_20210826_135759.jpeg,88100,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
533,AST_IM_20210826_142039.jpeg,88102,pull out,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
534,AST_IM_20210826_142533.jpeg,88106,,TBD,-1.0,,No railings,0.0,False,TBD,0.0
535,AST_IM_20210826_134852.jpeg,88108,,,-1.0,,,5.0,True,,
536,AST_IM_20210826_142619.jpeg,88109,Active creek,TBD,-1.0,,No railings,0.0,False,TBD,0.0
537,AST_IM_20210826_143009.jpeg,88112,20m. Pull out,,-1.0,,,21.3,True,,
538,AST_IM_20210826_143101.jpeg,88113,pull out - 10m,,-1.0,,,150.0,True,,
539,AST_IM_20210826_142908.jpeg,88114,20m,,-1.0,,No railings,20.0,True,,
540,AST_IM_20210826_142917.jpeg,88114,20m,,-1.0,,No railings,20.0,True,,
541,AST_IM_20210826_143310.jpeg,88115,pull out - 10m,,-1.0,,,30.0,True,,
542,AST_IM_20210826_143223.jpeg,88116,pull out - 10m,,-1.0,,,30.0,True,,
543,AST_IM_20210826_143458.jpeg,88121,10m pull out,,-1.0,,,10.0,True,,
544,AST_IM_20210826_145138.jpeg,88124,10m,TBD,-1.0,,No railings,0.0,False,TBD,0.0
545,AST_IM_20210826_143535.jpeg,88126,pull put 15m,,-1.0,,,15.0,True,,
546,AST_IM_20210826_143820.jpeg,88134,Boardwalk/bridge over ditch,TBD,-1.0,,No railings,0.0,False,TBD,0.0
547,MI_20210826_114844.jpg,88139,fair,,-1.0,,,45.0,True,,
548,MI_20210826_112234.jpg,88140,fair,,-1.0,,,80.0,True,,
549,MI_20210826_113342.jpg,88141,fair,,-1.0,,,35.0,True,,
550,MI_20210826_112401.jpg,88142,,,-1.0,,,30.0,True,,
551,MI_20210826_115024.jpg,88144,,,-1.0,,,12.0,True,,
552,MI_20210826_111221.jpg,88145,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
553,MI_20210826_111329.jpg,88146,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
554,MI_20210826_112506.jpg,88147,,,-1.0,,,4.0,True,,
555,MI_20210826_114022.jpg,88148,,,-1.0,,,,False,,
556,MI_20210826_114941.jpg,88151,,,-1.0,,,21.0,True,,
557,MI_20210826_111656.jpg,88152,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
558,MI_20210826_130332.jpg,88153,,,-1.0,,,8.0,True,,
559,MI_20210826_115242.jpg,88154,,,-1.0,,,15.0,True,,
560,MI_20210826_112318.jpg,88155,,,-1.0,,,15.0,True,,
561,MI_20210826_130440.jpg,88157,,,-1.0,,,20.0,True,,
562,MI_20210826_143314.jpg,88158,,,-1.0,,,5.0,True,,
563,MI_20210826_115048.jpg,88159,,,-1.0,,,175.0,True,,
564,MI_20210826_142939.jpg,88160,,,-1.0,,,4.0,True,,
565,MI_20210826_113245.jpg,88163,,,-1.0,,,4.877,True,,
566,MI_20210826_114046.jpg,88167,,,-1.0,,,15.0,True,,
567,MI_20210826_142647.jpg,88168,,,-1.0,,,30.0,True,,
568,MI_20210826_111913.jpg,88169,,TBD,-1.0,No,No railings,0.0,False,TBD,0.0
569,MI_20210826_143015.jpg,88170,,,-1.0,,,7.0,True,,
570,MI_20210826_142734.jpg,88171,,,-1.0,,,12.0,True,,
571,AST_EX_20241206_102003.jpeg,88174,,,-1.0,,No railings,4.0,True,,
572,MI_20210826_111459.jpg,88174,,,-1.0,,No railings,4.0,True,,
573,MI_20210826_130714.jpg,88175,fair,,-1.0,,,6.401,True,,
574,MI_20210826_143432.jpg,88179,,,-1.0,,,25.0,True,,
575,MI_20210826_143221.jpg,88180,,,-1.0,,,20.0,True,,
576,MI_20210826_142759.jpg,88182,,,-1.0,,,40.0,True,,
577,AST_EX_20241025_091423.jpeg,88191,New as of 2022,,-1.0,,,24.4,True,,
578,AST_EX_20241025_092618.jpeg,88194,New as of 2022.,,-1.0,,,20.0,True,,
579,AST_EX_20241025_092531.jpeg,88202,New as of 2022,,-1.0,,,21.3,True,,
580,AST_EX_20240817_165819.jpeg,88261,Dual 8x8 footbridge on 8x8 supports.,TBD,-1.0,,No railings,5.0,True,TBD,0.0
581,AST_IM_20210829_085206.jpeg,88261,Dual 8x8 footbridge on 8x8 supports.,TBD,-1.0,,No railings,5.0,True,TBD,0.0
582,AST_EX_20240817_173347.jpeg,88270,Five sections of 8 foot long boardwalk 2 x 6 stringers on 4 x 4 all treated wood.,TBD,-1.0,,No railings,0.0,False,TBD,0.0
583,AST_IM_20210829_102840.jpeg,88270,Five sections of 8 foot long boardwalk 2 x 6 stringers on 4 x 4 all treated wood.,TBD,-1.0,,No railings,0.0,False,TBD,0.0
584,AST_EX_20240817_171009.jpeg,88273,8aEUR(TM) long footbridge. 2 broken 4x4 stringers. 2 aEUR~ wide 2x6 decking. All treated wood.  | Could replace with rocks for steps.,Timber,-1.0,No,No railings,2.44,True,Timber,2.0
585,AST_IM_20210829_091153.jpeg,88273,8aEUR(TM) long footbridge. 2 broken 4x4 stringers. 2 aEUR~ wide 2x6 decking. All treated wood.  | Could replace with rocks for steps.,Timber,-1.0,No,No railings,2.44,True,Timber,2.0
586,AST_EX_20240817_172659.jpeg,88278,"66ft of foot bridge. Half is rotten and old with spikes sticking out, other half is newer 8ft sections of 2x6 on 4x4 stringers.",TBD,-1.0,No,No railings,20.12,True,TBD,1.0
587,AST_IM_20210829_101803.jpeg,88278,"66ft of foot bridge. Half is rotten and old with spikes sticking out, other half is newer 8ft sections of 2x6 on 4x4 stringers.",TBD,-1.0,No,No railings,20.12,True,TBD,1.0
588,AST_EX_20240817_171144.jpeg,88279,60 foot long foot bridge in 8 foot long segments 4 x 4 stringers and 24 inch wide 2 x 6 decking all treated wood. One segment has broken stringers.,Timber,-1.0,No,No railings,18.29,True,Timber,0.5
589,AST_IM_20210829_092127.jpeg,88279,60 foot long foot bridge in 8 foot long segments 4 x 4 stringers and 24 inch wide 2 x 6 decking all treated wood. One segment has broken stringers.,Timber,-1.0,No,No railings,18.29,True,Timber,0.5
590,AST_EX_20240817_173608.jpeg,88281,15 foot long foot bridge with two 6 x 10 stringers and 18 inch long 2 x 6 decking on top. Resting on 2 8x8,Timber,-1.0,No,No railings,4.57,True,Timber,0.3
591,AST_IM_20210829_103153.jpeg,88281,15 foot long foot bridge with two 6 x 10 stringers and 18 inch long 2 x 6 decking on top. Resting on 2 8x8,Timber,-1.0,No,No railings,4.57,True,Timber,0.3
592,AST_EX_20240817_170557.jpeg,88282,Rotten footbridge. Remove/replace.,Timber,-1.0,No,No railings,0.0,False,Timber,0.2
593,AST_IM_20210829_090454.jpeg,88282,Rotten footbridge. Remove/replace.,Timber,-1.0,No,No railings,0.0,False,Timber,0.2
594,MI_20210904_120903.jpg,88662,,,-1.0,,,7.0,True,,
595,MI_20210904_121425.jpg,88663,,,-1.0,,,5.0,True,,
596,MI_20210904_121203.jpg,88664,,,-1.0,,,19.0,True,,
597,MI_20210904_121044.jpg,88665,,,-1.0,,,7.0,True,,
598,MI_20210904_120833.jpg,88666,,,-1.0,,,15.0,True,,
599,MI_20210904_121353.jpg,88667,,,-1.0,,,30.0,True,,
600,MI_20210904_120740.jpg,88668,,,-1.0,,,20.0,True,,
601,MI_20210904_121306.jpg,88669,,,-1.0,,,25.0,True,,
602,MI_20210904_121502.jpg,88670,,,-1.0,,,30.0,True,,
603,s13bridge12.jpg,88674,Boardwalk,Timber,-1.0,No,No railings,0.0,False,Timber,0.4
604,MI_20210910_093418.jpg,88812,wood boardwalk at km 14 Trot Camp on the Monkman Memorial Trail. Fair condition (60%) some moss and rot on stringers,Timber,-1.0,,No railings,0.0,False,Timber,0.0
605,MI_20210910_093551.jpg,88812,wood boardwalk at km 14 Trot Camp on the Monkman Memorial Trail. Fair condition (60%) some moss and rot on stringers,Timber,-1.0,,No railings,0.0,False,Timber,0.0
606,MI_20210910_094812.jpg,88814,Wooden boardwalk at approx 14.5 km on Monkman Memorial Trail between Trot camp and Cascades camp. Fair cond (60%) bent and wet. coords in images.,Timber,-1.0,,No railings,0.0,False,Timber,0.0
607,MI_20210910_094823.jpg,88814,Wooden boardwalk at approx 14.5 km on Monkman Memorial Trail between Trot camp and Cascades camp. Fair cond (60%) bent and wet. coords in images.,Timber,-1.0,,No railings,0.0,False,Timber,0.0
